tweets,sentiment
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @mandeepkarpall: 1. Najib Razak - convicted criminal
2. Zahid Hamidi 47 pertuduhan

Bab mana yang tak faham BN ini memang parti korup","{'neg': 0.182, 'neu': 0.728, 'pos': 0.089, 'compound': -0.4215}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @mandeepkarpall: 1. Najib Razak - convicted criminal
2. Zahid Hamidi 47 pertuduhan

Bab mana yang tak faham BN ini memang parti korup","{'neg': 0.182, 'neu': 0.728, 'pos': 0.089, 'compound': -0.4215}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"CONTOH | Tengok &amp; belajar kes Najib Razak, bagaimana mereka timbulkan persepsi untuk menyatakan dia ni tak bersalah… https://t.co/hOf51x2D87","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.5267}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @LiewChinTong: Why is Najib advocating for the return of GST

In 2008, Pak Lah announced a 40% petrol hike. With that, his premiership w…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @chairman_GLC: @mynewshub Geli betul tengok kebodohan kau ni. Kau ingat Syah tu sama level bangang dengan Najib Razak ke 🤣. What an insu…,"{'neg': 0.08, 'neu': 0.746, 'pos': 0.174, 'compound': 0.5256}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"Dr Mahathir says yes to ‘big tent’ but no to Anwar or Muhyiddin at the top

See how close Anwar is to his heart..th… https://t.co/6wvdNjdGhd","{'neg': 0.097, 'neu': 0.763, 'pos': 0.14, 'compound': 0.0644}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @mandeepkarpall: 1. Najib Razak - convicted criminal
2. Zahid Hamidi 47 pertuduhan

Bab mana yang tak faham BN ini memang parti korup","{'neg': 0.182, 'neu': 0.728, 'pos': 0.089, 'compound': -0.4215}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
"RT @bawangmana: Najib Razak terkejut dengan keputusan kes Johnny Depp yang sudah diputuskan di mahkamah, semalam.

""Bicara apa pendek sanga…","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}"
